"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","nuclear transport","GO:0051169","0.00000197638897935392","5.704127576468071","262","206","19","16178","ENSG00000080815,ENSG00000082701,ENSG00000058729,ENSG00000198563,ENSG00000147889,ENSG00000204569,ENSG00000102900,ENSG00000109111,ENSG00000155561,ENSG00000064419,ENSG00000157020,ENSG00000135521,ENSG00000082898,ENSG00000112159,ENSG00000145675,ENSG00000205339,ENSG00000030066,ENSG00000031823,ENSG00000179218"
"GO:BP","nucleocytoplasmic transport","GO:0006913","0.00000197638897935392","5.704127576468071","262","206","19","16178","ENSG00000080815,ENSG00000082701,ENSG00000058729,ENSG00000198563,ENSG00000147889,ENSG00000204569,ENSG00000102900,ENSG00000109111,ENSG00000155561,ENSG00000064419,ENSG00000157020,ENSG00000135521,ENSG00000082898,ENSG00000112159,ENSG00000145675,ENSG00000205339,ENSG00000030066,ENSG00000031823,ENSG00000179218"
"GO:BP","response to ethanol","GO:0045471","0.000002093705909853997","5.679084321079965","17","15","4","16178","ENSG00000176884,ENSG00000273079,ENSG00000183454,ENSG00000198785"
"GO:BP","synapse organization","GO:0050808","0.000002128370965403577","5.6719526742215765","283","2475","83","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000087085,ENSG00000273079,ENSG00000176749,ENSG00000130294,ENSG00000160716,ENSG00000149295,ENSG00000175344,ENSG00000153113,ENSG00000100151,ENSG00000188906,ENSG00000153707,ENSG00000105426,ENSG00000186868,ENSG00000097007,ENSG00000142949,ENSG00000067191,ENSG00000163110,ENSG00000113758,ENSG00000145335,ENSG00000164061,ENSG00000112139,ENSG00000144868,ENSG00000151834,ENSG00000113327,ENSG00000137766,ENSG00000022355,ENSG00000232810,ENSG00000166206,ENSG00000171105,ENSG00000145864,ENSG00000176697,ENSG00000152208,ENSG00000010810,ENSG00000058404,ENSG00000187764,ENSG00000151150,ENSG00000182389,ENSG00000008086,ENSG00000157103,ENSG00000168959,ENSG00000161681,ENSG00000170921,ENSG00000107984,ENSG00000131042,ENSG00000189056,ENSG00000095970,ENSG00000171862,ENSG00000138311,ENSG00000134569,ENSG00000116106,ENSG00000127445,ENSG00000075624,ENSG00000030304,ENSG00000157193,ENSG00000081189,ENSG00000110841,ENSG00000174938,ENSG00000072071,ENSG00000151025,ENSG00000171867,ENSG00000198910,ENSG00000157017,ENSG00000110076,ENSG00000164050,ENSG00000140443,ENSG00000250479,ENSG00000130477,ENSG00000197405,ENSG00000165379,ENSG00000165300,ENSG00000169933,ENSG00000100095,ENSG00000115183,ENSG00000110888,ENSG00000117154,ENSG00000171723,ENSG00000197959,ENSG00000107362,ENSG00000104219"
"GO:BP","positive regulation of signaling receptor activity","GO:2000273","0.000002173829360349514","5.662774549839033","28","2252","18","16178","ENSG00000010704,ENSG00000169252,ENSG00000274286,ENSG00000100644,ENSG00000184160,ENSG00000147133,ENSG00000150594,ENSG00000096968,ENSG00000121807,ENSG00000116478,ENSG00000094631,ENSG00000196591,ENSG00000111537,ENSG00000189056,ENSG00000108691,ENSG00000078401,ENSG00000151694,ENSG00000116288"
"GO:BP","regulation of G2/M transition of mitotic cell cycle","GO:0010389","0.0000023526489670874058","5.628442867991768","85","63","8","16178","ENSG00000101224,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000135446,ENSG00000170312,ENSG00000087586,ENSG00000147889"
"GO:BP","monoatomic anion transmembrane transport","GO:0098656","0.0000023804437617879223","5.623342074317042","67","1448","24","16178","ENSG00000094755,ENSG00000137275,ENSG00000163288,ENSG00000109158,ENSG00000124067,ENSG00000064651,ENSG00000011677,ENSG00000151834,ENSG00000113327,ENSG00000022355,ENSG00000163285,ENSG00000186297,ENSG00000182256,ENSG00000166206,ENSG00000134343,ENSG00000187730,ENSG00000145864,ENSG00000145863,ENSG00000102287,ENSG00000268089,ENSG00000145451,ENSG00000157103,ENSG00000168959,ENSG00000079215"
"GO:BP","regulation of cell cycle G2/M phase transition","GO:1902749","0.0000024602992486154476","5.60901206601923","97","282","14","16178","ENSG00000101224,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000135446,ENSG00000170312,ENSG00000087586,ENSG00000147889,ENSG00000141510,ENSG00000160551,ENSG00000108384,ENSG00000164045,ENSG00000158402,ENSG00000169136"
"GO:BP","dendrite development","GO:0016358","0.0000028742591669456776","5.541474074858782","150","24","7","16178","ENSG00000142192,ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000198785,ENSG00000176749,ENSG00000082701"
"GO:BP","response to dopamine","GO:1903350","0.0000034993162621366777","5.4560168049609805","38","1149","16","16178","ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723"
"GO:BP","cellular response to dopamine","GO:1903351","0.0000034993162621366777","5.4560168049609805","38","1149","16","16178","ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723"
"GO:BP","import across plasma membrane","GO:0098739","0.0000039886275710429695","5.3991765130488805","184","712","29","16178","ENSG00000196876,ENSG00000144285,ENSG00000136531,ENSG00000153253,ENSG00000183873,ENSG00000168356,ENSG00000136546,ENSG00000185313,ENSG00000169432,ENSG00000007314,ENSG00000163399,ENSG00000140090,ENSG00000120910,ENSG00000153956,ENSG00000196689,ENSG00000069431,ENSG00000123643,ENSG00000196950,ENSG00000141837,ENSG00000099822,ENSG00000221823,ENSG00000124067,ENSG00000064651,ENSG00000151726,ENSG00000102001,ENSG00000151067,ENSG00000081248,ENSG00000157388,ENSG00000142208"
"GO:BP","Fc receptor signaling pathway","GO:0038093","0.000004183749364174375","5.378434340636098","47","1358","19","16178","ENSG00000197943,ENSG00000065559,ENSG00000076984,ENSG00000157404,ENSG00000097007,ENSG00000104365,ENSG00000171132,ENSG00000135341,ENSG00000151422,ENSG00000101336,ENSG00000158869,ENSG00000197122,ENSG00000010810,ENSG00000176105,ENSG00000254087,ENSG00000000938,ENSG00000182866,ENSG00000129219,ENSG00000239961"
"GO:BP","ERK1 and ERK2 cascade","GO:0070371","0.000004661867633930627","5.331440061718407","251","1758","60","16178","ENSG00000142192,ENSG00000130203,ENSG00000170312,ENSG00000064687,ENSG00000196396,ENSG00000133059,ENSG00000147246,ENSG00000134853,ENSG00000102468,ENSG00000175344,ENSG00000120907,ENSG00000076984,ENSG00000073712,ENSG00000103811,ENSG00000068078,ENSG00000113721,ENSG00000182578,ENSG00000198369,ENSG00000120899,ENSG00000105287,ENSG00000067606,ENSG00000141736,ENSG00000167711,ENSG00000125398,ENSG00000196126,ENSG00000099977,ENSG00000164056,ENSG00000198400,ENSG00000037280,ENSG00000072133,ENSG00000204305,ENSG00000145901,ENSG00000161929,ENSG00000100311,ENSG00000232810,ENSG00000102882,ENSG00000181092,ENSG00000010610,ENSG00000198252,ENSG00000142627,ENSG00000254087,ENSG00000133048,ENSG00000125538,ENSG00000141433,ENSG00000148400,ENSG00000095970,ENSG00000185650,ENSG00000017427,ENSG00000115414,ENSG00000092820,ENSG00000137486,ENSG00000134250,ENSG00000108691,ENSG00000101200,ENSG00000147324,ENSG00000146648,ENSG00000116106,ENSG00000113578,ENSG00000127445,ENSG00000103154"
"GO:BP","adenylate cyclase-activating adrenergic receptor signaling pathway","GO:0071880","0.000004750928622128523","5.32322149436475","21","654","10","16178","ENSG00000188778,ENSG00000149295,ENSG00000169252,ENSG00000274286,ENSG00000120907,ENSG00000043591,ENSG00000171873,ENSG00000184160,ENSG00000151577,ENSG00000150594"
"GO:BP","regulation of miRNA transcription","GO:1902893","0.000005237813837973916","5.280849941301665","64","2336","29","16178","ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000091831,ENSG00000147862,ENSG00000168610,ENSG00000100644,ENSG00000125398,ENSG00000100311,ENSG00000232810,ENSG00000131759,ENSG00000112033,ENSG00000074181,ENSG00000186951,ENSG00000064300,ENSG00000135744,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000112715,ENSG00000136826,ENSG00000138685,ENSG00000134954,ENSG00000112658"
"GO:BP","response to reactive oxygen species","GO:0000302","0.000006014618161251478","5.220791938685771","126","1690","37","16178","ENSG00000130203,ENSG00000167815,ENSG00000134853,ENSG00000137275,ENSG00000117450,ENSG00000173039,ENSG00000188906,ENSG00000149968,ENSG00000186868,ENSG00000233276,ENSG00000149311,ENSG00000100644,ENSG00000097007,ENSG00000023572,ENSG00000173846,ENSG00000115694,ENSG00000142208,ENSG00000162928,ENSG00000254858,ENSG00000163516,ENSG00000151422,ENSG00000164867,ENSG00000019991,ENSG00000204311,ENSG00000102882,ENSG00000100292,ENSG00000010810,ENSG00000094631,ENSG00000136244,ENSG00000142168,ENSG00000189058,ENSG00000109424,ENSG00000161011,ENSG00000121691,ENSG00000291237,ENSG00000170345,ENSG00000146648"
"GO:BP","reactive oxygen species metabolic process","GO:0072593","0.000006437551755349923","5.191279266382205","170","1704","45","16178","ENSG00000176884,ENSG00000124762,ENSG00000023228,ENSG00000115020,ENSG00000005381,ENSG00000141510,ENSG00000163513,ENSG00000107862,ENSG00000167815,ENSG00000137275,ENSG00000165646,ENSG00000197943,ENSG00000117450,ENSG00000065615,ENSG00000188906,ENSG00000113721,ENSG00000164258,ENSG00000112062,ENSG00000149968,ENSG00000186868,ENSG00000233276,ENSG00000144891,ENSG00000111206,ENSG00000011600,ENSG00000130234,ENSG00000164867,ENSG00000145335,ENSG00000163874,ENSG00000100311,ENSG00000069535,ENSG00000211445,ENSG00000010810,ENSG00000094631,ENSG00000132693,ENSG00000169676,ENSG00000186951,ENSG00000142168,ENSG00000109424,ENSG00000135744,ENSG00000012779,ENSG00000007171,ENSG00000004799,ENSG00000121691,ENSG00000291237,ENSG00000135423"
"GO:BP","regulation of amyloid precursor protein catabolic process","GO:1902991","0.000007363115023858213","5.132938415082619","40","1930","20","16178","ENSG00000137642,ENSG00000130203,ENSG00000136717,ENSG00000064687,ENSG00000120885,ENSG00000175344,ENSG00000073921,ENSG00000173039,ENSG00000160179,ENSG00000204305,ENSG00000232810,ENSG00000105723,ENSG00000254087,ENSG00000111537,ENSG00000017427,ENSG00000125447,ENSG00000116106,ENSG00000127445,ENSG00000171867,ENSG00000148053"
"GO:BP","miRNA transcription","GO:0061614","0.000008158213243017838","5.088404947087618","65","2336","29","16178","ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000091831,ENSG00000147862,ENSG00000168610,ENSG00000100644,ENSG00000125398,ENSG00000100311,ENSG00000232810,ENSG00000131759,ENSG00000112033,ENSG00000074181,ENSG00000186951,ENSG00000064300,ENSG00000135744,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000112715,ENSG00000136826,ENSG00000138685,ENSG00000134954,ENSG00000112658"
"GO:BP","neuroinflammatory response","GO:0150076","0.00000852895355162565","5.069104250735587","53","2225","25","16178","ENSG00000142192,ENSG00000080815,ENSG00000073756,ENSG00000120885,ENSG00000123384,ENSG00000197943,ENSG00000118113,ENSG00000030582,ENSG00000149968,ENSG00000186868,ENSG00000096968,ENSG00000011600,ENSG00000204305,ENSG00000145335,ENSG00000232810,ENSG00000136244,ENSG00000125538,ENSG00000111537,ENSG00000095970,ENSG00000017427,ENSG00000150093,ENSG00000091972,ENSG00000150782,ENSG00000197405,ENSG00000130164"
"GO:BP","response to monoamine","GO:0071867","0.000008633132800444505","5.06383157843824","40","1149","16","16178","ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723"
"GO:BP","cellular response to monoamine stimulus","GO:0071868","0.000008633132800444505","5.06383157843824","40","1149","16","16178","ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723"
"GO:BP","cellular response to catecholamine stimulus","GO:0071870","0.000008633132800444505","5.06383157843824","40","1149","16","16178","ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723"
"GO:BP","response to catecholamine","GO:0071869","0.000008633132800444505","5.06383157843824","40","1149","16","16178","ENSG00000082701,ENSG00000102468,ENSG00000149295,ENSG00000178394,ENSG00000196924,ENSG00000188906,ENSG00000097007,ENSG00000069696,ENSG00000151577,ENSG00000198959,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090,ENSG00000105723"
"GO:BP","adrenergic receptor signaling pathway","GO:0071875","0.00000866482673972448","5.06224011693551","26","1406","14","16178","ENSG00000188778,ENSG00000149295,ENSG00000169252,ENSG00000274286,ENSG00000120907,ENSG00000043591,ENSG00000171873,ENSG00000184160,ENSG00000151577,ENSG00000150594,ENSG00000113448,ENSG00000105723,ENSG00000184588,ENSG00000169676"
"GO:BP","negative regulation of amyloid precursor protein catabolic process","GO:1902992","0.000008911440837589928","5.050052071807661","19","231","7","16178","ENSG00000137642,ENSG00000130203,ENSG00000136717,ENSG00000064687,ENSG00000120885,ENSG00000175344,ENSG00000073921"
"GO:BP","amyloid-beta clearance","GO:0097242","0.00000968380365057404","5.013954024923894","35","2336","20","16178","ENSG00000130203,ENSG00000113161,ENSG00000064687,ENSG00000141367,ENSG00000120885,ENSG00000123384,ENSG00000073921,ENSG00000232810,ENSG00000171105,ENSG00000116478,ENSG00000111537,ENSG00000095970,ENSG00000134569,ENSG00000140443,ENSG00000197405,ENSG00000130164,ENSG00000163956,ENSG00000103769,ENSG00000141052,ENSG00000112658"
"GO:BP","regulation of miRNA metabolic process","GO:2000628","0.000010316375174297818","4.986472872314972","77","1929","29","16178","ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000091831,ENSG00000147862,ENSG00000168610,ENSG00000100644,ENSG00000125398,ENSG00000163874,ENSG00000100311,ENSG00000232810,ENSG00000131759,ENSG00000112033,ENSG00000074181,ENSG00000186951,ENSG00000064300,ENSG00000135744,ENSG00000109320,ENSG00000245532,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000112715,ENSG00000136826"
"GO:BP","inorganic anion transmembrane transport","GO:0098661","0.000011522007916120746","4.938471830730185","67","1309","22","16178","ENSG00000094755,ENSG00000163288,ENSG00000109158,ENSG00000124067,ENSG00000064651,ENSG00000111424,ENSG00000011677,ENSG00000151834,ENSG00000113327,ENSG00000022355,ENSG00000163285,ENSG00000186297,ENSG00000182256,ENSG00000166206,ENSG00000134343,ENSG00000187730,ENSG00000145864,ENSG00000145863,ENSG00000102287,ENSG00000268089,ENSG00000145451,ENSG00000157103"
"GO:BP","serotonin receptor signaling pathway","GO:0007210","0.000012300069789595258","4.910092424402055","7","1101","7","16178","ENSG00000102468,ENSG00000178394,ENSG00000178084,ENSG00000149305,ENSG00000166736,ENSG00000186038,ENSG00000186090"
"GO:BP","response to oxidative stress","GO:0006979","0.000012365053470761216","4.907804001259309","263","2350","74","16178","ENSG00000130203,ENSG00000118689,ENSG00000158864,ENSG00000005381,ENSG00000141510,ENSG00000110717,ENSG00000184983,ENSG00000114026,ENSG00000167815,ENSG00000065518,ENSG00000134853,ENSG00000137275,ENSG00000101204,ENSG00000117450,ENSG00000173039,ENSG00000188906,ENSG00000149968,ENSG00000186868,ENSG00000233276,ENSG00000103018,ENSG00000149311,ENSG00000100644,ENSG00000097007,ENSG00000023572,ENSG00000173846,ENSG00000115694,ENSG00000142208,ENSG00000162928,ENSG00000254858,ENSG00000168077,ENSG00000163516,ENSG00000151422,ENSG00000164867,ENSG00000145335,ENSG00000204389,ENSG00000163874,ENSG00000019991,ENSG00000204311,ENSG00000211445,ENSG00000250722,ENSG00000102882,ENSG00000181092,ENSG00000103496,ENSG00000100292,ENSG00000010810,ENSG00000115317,ENSG00000094631,ENSG00000136244,ENSG00000104687,ENSG00000142168,ENSG00000189058,ENSG00000109424,ENSG00000161011,ENSG00000012779,ENSG00000121691,ENSG00000291237,ENSG00000170345,ENSG00000146648,ENSG00000150907,ENSG00000159363,ENSG00000170075,ENSG00000171867,ENSG00000078401,ENSG00000160211,ENSG00000054356,ENSG00000136810,ENSG00000103415,ENSG00000117592,ENSG00000116288,ENSG00000126432,ENSG00000123131,ENSG00000039650,ENSG00000096717,ENSG00000163161"
"GO:BP","regulation of amyloid-beta formation","GO:1902003","0.000013668803833284635","4.864269489187383","34","1930","18","16178","ENSG00000137642,ENSG00000130203,ENSG00000136717,ENSG00000064687,ENSG00000120885,ENSG00000175344,ENSG00000073921,ENSG00000173039,ENSG00000160179,ENSG00000232810,ENSG00000105723,ENSG00000111537,ENSG00000017427,ENSG00000125447,ENSG00000116106,ENSG00000127445,ENSG00000171867,ENSG00000148053"
"GO:BP","regulation of lipid transport","GO:0032368","0.000015056502951349618","4.822275886388422","102","1612","31","16178","ENSG00000130203,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000068366,ENSG00000100300,ENSG00000149357,ENSG00000130208,ENSG00000101670,ENSG00000144891,ENSG00000182718,ENSG00000151726,ENSG00000142208,ENSG00000180432,ENSG00000079156,ENSG00000186350,ENSG00000087237,ENSG00000181092,ENSG00000121769,ENSG00000234906,ENSG00000125538,ENSG00000025434,ENSG00000005421,ENSG00000186951,ENSG00000118785,ENSG00000095970,ENSG00000135744,ENSG00000137869,ENSG00000109320,ENSG00000100906"
"GO:BP","lipid localization","GO:0010876","0.000016155305259905942","4.791684831429055","349","1614","70","16178","ENSG00000130203,ENSG00000159640,ENSG00000197746,ENSG00000073060,ENSG00000131408,ENSG00000064687,ENSG00000196743,ENSG00000120885,ENSG00000104549,ENSG00000123384,ENSG00000149295,ENSG00000132170,ENSG00000068366,ENSG00000100300,ENSG00000149357,ENSG00000103202,ENSG00000165029,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000145246,ENSG00000144891,ENSG00000182718,ENSG00000069696,ENSG00000151577,ENSG00000174640,ENSG00000151726,ENSG00000143515,ENSG00000142208,ENSG00000084674,ENSG00000180432,ENSG00000186314,ENSG00000125255,ENSG00000130703,ENSG00000079156,ENSG00000163874,ENSG00000112499,ENSG00000089041,ENSG00000121270,ENSG00000023839,ENSG00000138760,ENSG00000232810,ENSG00000166035,ENSG00000186350,ENSG00000112033,ENSG00000087237,ENSG00000267467,ENSG00000181092,ENSG00000175445,ENSG00000121769,ENSG00000081923,ENSG00000234906,ENSG00000136244,ENSG00000132932,ENSG00000132693,ENSG00000125538,ENSG00000025434,ENSG00000110090,ENSG00000005421,ENSG00000186951,ENSG00000118785,ENSG00000095970,ENSG00000147588,ENSG00000135744,ENSG00000007171,ENSG00000137869,ENSG00000138207,ENSG00000109320,ENSG00000100906,ENSG00000114698"
"GO:BP","peptidyl-serine phosphorylation","GO:0018105","0.000016235697905883763","4.789529038102983","188","2170","55","16178","ENSG00000142192,ENSG00000164885,ENSG00000176749,ENSG00000082701,ENSG00000166851,ENSG00000170312,ENSG00000087586,ENSG00000113712,ENSG00000115020,ENSG00000198793,ENSG00000106799,ENSG00000137275,ENSG00000177169,ENSG00000123374,ENSG00000188906,ENSG00000112062,ENSG00000119408,ENSG00000070770,ENSG00000149311,ENSG00000105287,ENSG00000067606,ENSG00000147133,ENSG00000137936,ENSG00000142208,ENSG00000104365,ENSG00000171132,ENSG00000071051,ENSG00000163558,ENSG00000145335,ENSG00000232810,ENSG00000113448,ENSG00000176697,ENSG00000094631,ENSG00000058404,ENSG00000136244,ENSG00000070808,ENSG00000107984,ENSG00000111537,ENSG00000134259,ENSG00000064393,ENSG00000171862,ENSG00000101200,ENSG00000146648,ENSG00000072518,ENSG00000149269,ENSG00000128881,ENSG00000112715,ENSG00000198900,ENSG00000067992,ENSG00000197919,ENSG00000233816,ENSG00000145632,ENSG00000026508,ENSG00000136810,ENSG00000101265"
